policy_entropy,time_elapsed,n_updates,ep_reward_mean,fps,explained_variance,serial_timesteps,policy_loss,value_loss,approxkl,total_timesteps,clipfrac,ep_len_mean
-0.7654614,2026.1281776428223,1086,70.23822315000001,969,0.989413145929575,2224128,0.0004904455,0.009358397,0.024653587,2224128,0.20341797,177.83
-0.7690562,2028.241947889328,1087,70.23822315000001,1024,0.9901461880654097,2226176,0.00061214826,0.011956804,0.018289475,2226176,0.17475586,177.83
-0.7703418,2030.2421853542328,1088,70.23822315000001,1006,0.9931006557308137,2228224,0.0046851267,0.0095133055,0.013786467,2228224,0.14970703,177.83
-0.7724611,2032.2772569656372,1089,70.23822315000001,1159,0.9914386617019773,2230272,0.0015647638,0.011350693,0.01657254,2230272,0.16455078,177.83
-0.7697384,2034.0435528755188,1090,70.23822315000001,1030,0.9917741296812892,2232320,0.0026661828,0.011634648,0.021876346,2232320,0.17753907,177.83
-0.76245546,2036.0320632457733,1091,70.23822315000001,1059,0.9935005246661603,2234368,0.0061849877,0.0090951845,0.017507788,2234368,0.1817871,177.83
-0.76170385,2037.9661362171173,1092,70.23822315000001,969,0.9959583096206188,2236416,0.008076733,0.006153689,0.017478451,2236416,0.17558594,177.83
-0.7733864,2040.0791046619415,1093,70.23822315000001,804,0.99363933224231,2238464,-0.0002466184,0.011326959,0.01858927,2238464,0.19091797,177.83
-0.79335475,2042.6252055168152,1094,70.23822315000001,814,0.9959730077534914,2240512,0.0019957721,0.0055798423,0.025841203,2240512,0.21010742,177.83
-0.7959446,2045.1399235725403,1095,70.23822315000001,1091,0.9949399144388735,2242560,0.0030815152,0.006514901,0.020647943,2242560,0.1897461,177.83
-0.79258096,2047.0178022384644,1096,70.23822315000001,1131,0.9952754746191204,2244608,0.003975625,0.006331985,0.016532881,2244608,0.16147462,177.83
-0.7884014,2048.8280444145203,1097,70.23822315000001,1172,0.9949555695056915,2246656,0.0004773573,0.0077350303,0.025429185,2246656,0.2076172,177.83
-0.7962106,2050.584085226059,1098,70.23822315000001,1086,0.9907533228397369,2248704,-0.001597523,0.017753739,0.019932287,2248704,0.1852539,177.83
-0.8118889,2052.470014810562,1099,70.23822315000001,1211,0.9942063055932522,2250752,0.0031489711,0.01260489,0.023386043,2250752,0.1953125,177.83
-0.81984377,2054.161652326584,1100,70.23822315000001,1073,0.9948684982955456,2252800,0.0012120658,0.011975264,0.021502761,2252800,0.20332031,177.83
-0.8298666,2056.0776376724243,1101,70.23822315000001,1095,0.9940789635293186,2254848,0.0030874335,0.012131434,0.029570084,2254848,0.21660157,177.83
-0.8453439,2057.9473798274994,1102,70.23822315000001,1117,0.9942229511216283,2256896,0.00042771432,0.011978174,0.02541988,2256896,0.21372071,177.83
-0.8567883,2059.7810876369476,1103,70.23822315000001,1012,0.9934645155444741,2258944,0.0040228916,0.012388668,0.022427227,2258944,0.19086914,177.83
-0.87062407,2061.8048911094666,1104,70.23822315000001,988,0.9936183956451714,2260992,0.0032617946,0.011769068,0.022539342,2260992,0.19492188,177.83
-0.87083465,2063.8770592212677,1105,70.23822315000001,1128,0.9952918118797243,2263040,0.0058384226,0.011675296,0.018477006,2263040,0.17709962,177.83
-0.8759329,2065.692183971405,1106,70.23822315000001,886,0.9970282251015306,2265088,0.005087937,0.006312132,0.021055777,2265088,0.18203124,177.83
-0.8840715,2068.0021901130676,1107,70.23822315000001,952,0.9860708387568593,2267136,0.00016089194,0.030903697,0.020747982,2267136,0.18823242,177.83
-0.87278634,2070.15563249588,1108,70.23822315000001,993,0.9943414852023125,2269184,-7.041976e-05,0.009336561,0.022625856,2269184,0.18247071,177.83
-0.863649,2072.217391729355,1109,70.23822315000001,958,0.9960897997952998,2271232,0.006257185,0.008603094,0.018451806,2271232,0.17573242,177.83
-0.8606261,2074.355126142502,1110,70.23822315000001,950,0.9855447998270392,2273280,-0.00065316155,0.029593468,0.029579839,2273280,0.20815429,177.83
-0.85797846,2076.5118312835693,1111,70.23822315000001,983,0.9892887128517032,2275328,0.00047312753,0.025556525,0.022120746,2275328,0.20649414,177.83
-0.8478301,2078.595983028412,1112,70.23822315000001,1038,0.988133748061955,2277376,0.004295923,0.019080425,0.018193744,2277376,0.1796875,177.83
-0.84222174,2080.5681142807007,1113,70.23822315000001,969,0.9894211255013943,2279424,-0.0040425854,0.022299811,0.017599205,2279424,0.17568359,177.83
-0.8503358,2082.680648088455,1114,70.23822315000001,1049,0.9932460165582597,2281472,0.0020388034,0.012811085,0.019375455,2281472,0.18857422,177.83
-0.85032254,2084.6333796977997,1115,670.6590094600001,996,0.5804490149021149,2283520,-0.0031714935,15.870331,0.5053736,2283520,0.22211914,1371.47
-0.84308165,2086.689537525177,1116,662.8801242800001,1096,0.18855631351470947,2285568,0.005304441,62.47277,0.05472917,2285568,0.24248047,1355.7
-0.82615566,2088.5572245121,1117,655.1722455400001,1000,0.44451355934143066,2287616,0.0035504387,44.79446,0.037059717,2287616,0.23139648,1341.87
-0.83042544,2090.6047868728638,1118,649.4310949400001,1040,0.5498344302177429,2289664,0.0036659657,44.051086,0.022642992,2289664,0.18466797,1329.44
-0.8241862,2092.5739872455597,1119,635.0346874900001,968,0.5099958181381226,2291712,0.0046746535,52.49523,0.024192777,2291712,0.21000977,1299.97
-0.81521606,2094.6896901130676,1120,31.920448370000003,1055,0.7339754700660706,2293760,0.002994026,23.099648,0.026219329,2293760,0.19267578,100.85
-0.8042091,2096.6315684318542,1121,31.81713819,847,0.5492703914642334,2295808,-0.00016175125,38.059166,0.026333382,2295808,0.19023438,99.66
-0.8004923,2099.049964427948,1122,35.574926340000005,1067,0.7623755931854248,2297856,-0.0047996873,26.299942,0.034323018,2297856,0.24155274,105.74
-0.7893194,2100.9689605236053,1123,35.88571828999999,848,0.6979109942913055,2299904,0.0011129725,28.57875,0.025188413,2299904,0.20214844,106.08
-0.76942366,2103.3836772441864,1124,37.29709561000001,982,0.7637786865234375,2301952,0.0035239416,21.736828,0.023994971,2301952,0.21357422,110.72
-0.75954235,2105.469063282013,1125,40.18339673,1080,0.7539224475622177,2304000,-0.002675871,21.065166,0.018377542,2304000,0.1715332,117.39
-0.7576491,2107.3731689453125,1126,41.57241859999999,965,0.779900312423706,2306048,-0.0005616812,21.348343,0.02371651,2306048,0.20249024,120.08
-0.7487658,2109.4961936473846,1127,45.05975147,1106,0.795482948422432,2308096,-0.0015048354,18.607115,0.023395825,2308096,0.18955079,126.98
-0.7468654,2111.347946882248,1128,39.871033469999986,946,0.7226024270057678,2310144,0.0010175338,24.578007,0.019331792,2310144,0.17929688,117.24
-0.7283435,2113.512164592743,1129,41.36043664000001,915,0.8907248377799988,2312192,0.0018058071,9.826571,0.02357598,2312192,0.20966797,121.08
-0.6971861,2115.7489252090454,1130,41.127070180000004,943,0.769123375415802,2314240,-0.005960432,18.130297,0.019921865,2314240,0.19077149,119.72
-0.6776802,2117.9213633537292,1131,37.722791869999995,1065,0.7706925570964813,2316288,0.002189002,16.351433,0.017256621,2316288,0.16391602,113.69
-0.6758045,2119.8433396816254,1132,35.47520841,1088,0.7337952256202698,2318336,-0.004731121,19.19102,0.01840671,2318336,0.1697754,109.38
-0.6658451,2121.7259907722473,1133,35.87519514,969,0.7817595154047012,2320384,-0.0024365243,15.97852,0.019300867,2320384,0.1616211,111.25
-0.6625283,2123.839460134506,1134,35.2509244,1042,0.8132304102182388,2322432,-0.0010695003,11.68475,0.016436923,2322432,0.15996094,109.7
-0.65331066,2125.80437541008,1135,34.916968510000004,1013,0.7847779393196106,2324480,0.002874648,12.57892,0.020098642,2324480,0.19091797,109.32
-0.64689976,2127.826537132263,1136,34.51172116,1034,0.7446749210357666,2326528,-0.0007393368,17.503254,0.016858688,2326528,0.16660157,108.19
-0.63533986,2129.8079583644867,1137,34.94187461,1060,0.7771265655755997,2328576,-0.0034220032,11.420481,0.014493307,2328576,0.15048829,109.18
-0.6373193,2131.740631580353,1138,36.875898830000004,1065,0.8653850853443146,2330624,-0.0011730663,6.1588593,0.018167607,2330624,0.16606446,113.83
-0.6528025,2133.663911342621,1139,38.95140421999999,1013,0.8406645953655243,2332672,-0.0003936565,9.180748,0.019970035,2332672,0.18422851,118.88
-0.6501026,2135.68447470665,1140,39.89968471,1087,0.8353633731603622,2334720,-0.0017730969,8.992385,0.019337203,2334720,0.18173829,120.67
-0.6398715,2137.5683674812317,1141,40.03612038,1042,0.7933577746152878,2336768,-0.0035205379,9.795046,0.017916804,2336768,0.17353515,120.98
-0.6351433,2139.533289194107,1142,43.80396052000001,968,0.815880298614502,2338816,0.003342986,6.692168,0.024452278,2338816,0.20273438,130.22
-0.6360195,2141.6481745243073,1143,45.06833493,1098,0.8526683002710342,2340864,0.002554574,5.8442335,0.021481326,2340864,0.19291992,133.39
-0.6434756,2143.5208852291107,1144,48.19662463,1054,0.7956100553274155,2342912,0.0014807396,10.989197,0.0218894,2342912,0.1875,139.68
-0.65157044,2145.463164806366,1145,47.78008525000001,1025,0.7726598531007767,2344960,-0.0033971097,10.900149,0.019820865,2344960,0.1840332,137.78
-0.6511171,2147.4612560272217,1146,47.26392586000001,1014,0.8844421803951263,2347008,4.799394e-05,5.7789774,0.025218273,2347008,0.1930664,135.79
-0.6556426,2149.481082677841,1147,49.61236844,1077,0.8186308443546295,2349056,0.001140953,7.95682,0.02659232,2349056,0.21132812,141.03
-0.6550193,2151.382067680359,1148,51.67103111999999,1049,0.7797010838985443,2351104,-0.0012412891,9.914887,0.023731707,2351104,0.1890625,145.42
-0.6549367,2153.334686279297,1149,50.19750805999999,897,0.8381949812173843,2353152,-0.0012549114,5.827069,0.021628473,2353152,0.18881837,141.63
-0.64715415,2155.616579771042,1150,47.32594504000001,1050,0.8104406893253326,2355200,-0.0072777322,6.66577,0.027512055,2355200,0.20825195,135.54
-0.64728206,2157.5755915641785,1151,45.320316170000005,1089,0.8095507621765137,2357248,0.0031292276,6.529114,0.023106217,2357248,0.20976563,132.01
-0.64571106,2159.4553637504578,1152,45.99470774000001,1101,0.9096808359026909,2359296,0.003023824,3.4802222,0.019131137,2359296,0.18740234,134.09
-0.6350507,2161.3148987293243,1153,46.79544800000001,1068,0.9494539834558964,2361344,-0.0010753153,1.5946581,0.019762341,2361344,0.17631836,135.85
-0.6426454,2163.232874393463,1154,46.235539670000016,1015,0.8495169281959534,2363392,-0.0075634867,6.3378987,0.026917309,2363392,0.18857422,134.72
-0.65660477,2165.249673843384,1155,44.625285639999994,1040,0.802228718996048,2365440,-0.003580315,6.605422,0.025718972,2365440,0.20551758,132.16
-0.65217656,2167.2182219028473,1156,44.356173299999995,1079,0.8864054530858994,2367488,-0.0041613444,3.878859,0.018911071,2367488,0.17851563,131.4
-0.6486776,2169.1155302524567,1157,45.526795969999995,1091,0.8363992869853973,2369536,-0.000490174,5.161656,0.0233203,2369536,0.19853516,133.98
-0.6398982,2170.993063926697,1158,46.62584289,932,0.8524155020713806,2371584,-0.0020463571,5.5556593,0.02824672,2371584,0.20610352,134.87
-0.6543072,2173.197632074356,1159,48.41717403999999,983,0.8828882724046707,2373632,-0.006119281,4.974719,0.025302082,2373632,0.17363282,138.49
-0.66957796,2175.280797958374,1160,48.796310300000016,1001,0.9426792226731777,2375680,0.0047616726,1.6574681,0.02579015,2375680,0.21191406,140.24
-0.67052186,2177.326928138733,1161,47.33646216,956,0.8239587247371674,2377728,-0.00041215084,5.7533836,0.016510695,2377728,0.16108398,136.45
-0.6732762,2179.4682128429413,1162,50.34986746,928,0.7773003131151199,2379776,-0.0012810914,10.602472,0.020906063,2379776,0.17109375,142.47
-0.6706135,2181.6748852729797,1163,52.55290923,1089,0.7889374196529388,2381824,-0.009469622,7.007949,0.025191426,2381824,0.20302734,147.08
-0.6742496,2183.5560462474823,1164,54.10361513000001,1006,0.8059054464101791,2383872,-0.0014206948,6.411631,0.02237771,2383872,0.19389649,150.84
-0.6662061,2185.5917177200317,1165,54.319612070000005,1090,0.9130387157201767,2385920,-0.00015609726,2.5594482,0.022232434,2385920,0.21108398,152.31
-0.65804106,2187.4705646038055,1166,55.27761992,989,0.8952180370688438,2387968,0.0013158343,2.7176287,0.032294445,2387968,0.2300293,154.09
-0.65852565,2189.541136741638,1167,53.547353199999996,1034,0.8741030991077423,2390016,-0.0035171532,4.3350477,0.018985037,2390016,0.18007812,150.44
-0.6573371,2191.520942211151,1168,53.403828129999994,1131,0.8960302546620369,2392064,-0.001890044,2.5945723,0.024221115,2392064,0.20888671,150.5
-0.65995216,2193.331733226776,1169,54.28533528999999,1163,0.8346153199672699,2394112,-0.0028993138,7.66931,0.024285708,2394112,0.17792968,152.7
-0.6612851,2195.0922293663025,1170,51.21533122999999,1114,0.8974779695272446,2396160,0.0019247225,3.8702183,0.027119275,2396160,0.20810547,145.79
-0.65903646,2196.938197374344,1171,52.92414456,1035,0.848693922162056,2398208,-0.0027068297,6.248601,0.017631045,2398208,0.1631836,148.25
-0.6752854,2198.916795015335,1172,54.69393058,1015,0.8178087025880814,2400256,0.007880045,9.734954,0.02947935,2400256,0.21899414,151.28
-0.678136,2200.93478679657,1173,53.03373334,1152,0.9345140382647514,2402304,0.0064103045,1.5762316,0.030539561,2402304,0.2222168,148.99
-0.677247,2202.712701320648,1174,56.10559531999999,1152,0.8331338465213776,2404352,-0.0056982925,6.2969613,0.020110328,2404352,0.18120117,155.24
-0.68285143,2204.490977525711,1175,56.66797871,1089,0.9343613907694817,2406400,-0.0031844093,1.5175296,0.025895894,2406400,0.22197266,156.81
-0.6821076,2206.38503742218,1176,58.979546860000006,1168,0.8770349696278572,2408448,0.002694434,5.380187,0.034083333,2408448,0.23330078,161.91
-0.6750292,2208.137675523758,1177,57.42390079999999,1142,0.9058998972177505,2410496,0.0010831053,3.4618995,0.021073835,2410496,0.18613282,159.97
-0.6679309,2209.931627511978,1178,59.12106769,1130,0.8688054829835892,2412544,-0.001516873,4.5576615,0.023257606,2412544,0.19106445,163.13
-0.6618935,2211.7438938617706,1179,54.80664295,1163,0.8711029291152954,2414592,-0.0002924686,3.7889714,0.017711546,2414592,0.16479492,155.81
-0.67011803,2213.505126953125,1180,54.13514281,1127,0.9001103714108467,2416640,-0.00013953366,2.5586498,0.026597017,2416640,0.21904297,155.51
-0.6650711,2215.3216960430145,1181,53.55093843999999,1183,0.886770635843277,2418688,-0.0030018042,4.6868725,0.02767635,2418688,0.21372071,153.56
-0.6662172,2217.0535097122192,1182,51.25514182,1147,0.9704351350665092,2420736,-0.00013653308,1.0038109,0.02108462,2420736,0.17768554,148.85
-0.66582185,2218.83935713768,1183,51.42619333,1160,0.9153933376073837,2422784,-0.0032833978,4.0911927,0.021997668,2422784,0.18085937,149.46
-0.666498,2220.604979991913,1184,50.06462984000001,1145,0.8557082265615463,2424832,0.00668496,4.5898733,0.022515152,2424832,0.18950196,146.63
-0.6616426,2222.3938164711,1185,51.968389810000005,1117,0.830738440155983,2426880,-0.00527392,9.984127,0.02000172,2426880,0.17202148,149.29
-0.6522707,2224.2263848781586,1186,55.99544745,1165,0.6738320887088776,2428928,-0.0048443573,18.64097,0.021218158,2428928,0.17788085,155.91
-0.6557362,2225.984452724457,1187,56.88506219999999,1164,0.9455200172960758,2430976,0.0017617373,1.5434259,0.025473123,2430976,0.2046875,156.95
-0.66915023,2227.7443373203278,1188,56.294312719999986,1056,0.9131910502910614,2433024,0.00050553365,2.3462164,0.023089992,2433024,0.20322266,155.72
-0.6705121,2229.6836700439453,1189,57.96539528,955,0.9045799374580383,2435072,-0.010103771,3.9477615,0.025691163,2435072,0.20830078,159.12
-0.67629236,2231.8280425071716,1190,58.240870570000006,962,0.900347463786602,2437120,-0.005398859,3.1773202,0.018129302,2437120,0.1661621,160.59
-0.6887621,2233.9573612213135,1191,58.10248925999999,858,0.929667666554451,2439168,0.0012841274,2.0034554,0.025313113,2439168,0.20917968,160.45
-0.6954123,2236.342528104782,1192,61.47328407999999,1099,0.8550959825515747,2441216,-0.008556507,6.430098,0.021270147,2441216,0.18896484,166.61
-0.69982624,2238.2065336704254,1193,61.00399689000001,1150,0.8591129779815674,2443264,-0.0043019364,5.689034,0.026092757,2443264,0.21611328,167.22
-0.69439733,2239.9874305725098,1194,55.968891080000006,1197,0.893452912569046,2445312,0.0001487394,3.3707986,0.026597586,2445312,0.19584961,159.41
-0.68729943,2241.6989862918854,1195,55.63226571,1169,0.934469923377037,2447360,-0.0074786386,1.8567861,0.03188896,2447360,0.22695312,158.94
-0.68387544,2243.451014995575,1196,57.75588864999999,1048,0.8971396163105965,2449408,0.00077478134,4.3046284,0.021201394,2449408,0.17666015,163.62
-0.6845066,2245.404482126236,1197,58.61842093999999,1160,0.9419517107307911,2451456,-0.0059603783,1.3316258,0.023855561,2451456,0.21010742,166.92
-0.68627584,2247.169764518738,1198,57.350653199999996,1039,0.9182102307677269,2453504,-0.0048300186,3.527422,0.026873296,2453504,0.2105957,163.91
-0.69526017,2249.1408953666687,1199,59.23151223,833,0.9004047960042953,2455552,-0.0038256845,4.6601515,0.018122192,2455552,0.16376953,166.49
-0.7003867,2251.606520175934,1200,59.40551394,1052,0.9273483976721764,2457600,-0.006806799,3.6207938,0.026789594,2457600,0.20395508,167.33
-0.7001672,2253.560909986496,1201,58.042912460000004,1133,0.9091418236494064,2459648,0.0007644672,2.995069,0.022886682,2459648,0.19375,164.62
-0.7122506,2255.3686447143555,1202,60.17068779,1107,0.9313798099756241,2461696,-0.009529881,4.072086,0.048667736,2461696,0.23110351,168.86
-0.72936124,2257.217814683914,1203,61.87805597,1169,0.8405764549970627,2463744,-0.00037353067,5.939791,0.023625737,2463744,0.21025391,171.74
-0.72927487,2258.9696576595306,1204,60.64691251999999,1048,0.90119918435812,2465792,-5.3964213e-05,2.7380073,0.022878533,2465792,0.20107421,169.36
-0.726205,2260.9238460063934,1205,62.78136982,1112,0.9458302482962608,2467840,-0.0077010347,2.3350854,0.03209529,2467840,0.19990234,173.29
-0.7305068,2262.765694141388,1206,62.78657823999999,1031,0.9426710605621338,2469888,-0.0011988998,1.5064584,0.020747934,2469888,0.18754883,173.97
-0.7331561,2264.751306772232,1207,61.81501506999999,971,0.9070263504981995,2471936,-0.0020275149,3.0880952,0.015009737,2471936,0.14560547,171.95
-0.72943187,2266.8596189022064,1208,57.079906470000005,1025,0.875422015786171,2473984,0.00026213244,3.643959,0.024237424,2473984,0.20327148,163.98
-0.7207192,2268.8569841384888,1209,56.68865905,1181,0.8586919009685516,2476032,-0.003340325,4.7914553,0.025365705,2476032,0.20034179,162.42
-0.72329164,2270.59113407135,1210,55.13128671000001,1194,0.8871148079633713,2478080,-0.0044494555,5.3522387,0.017112482,2478080,0.16806641,159.3
-0.73199016,2272.3068346977234,1211,53.455671620000004,1096,0.9743512868881226,2480128,-0.0005701665,0.7082032,0.02810615,2480128,0.21293946,157.4
-0.7330241,2274.17454123497,1212,49.3194872,1142,0.7077919840812683,2482176,-0.00037859997,9.342982,0.01991449,2482176,0.17456055,146.82
-0.7141459,2275.9677600860596,1213,50.71688682,1097,0.8165014535188675,2484224,-0.005092682,9.311026,0.023065593,2484224,0.20253906,147.73
-0.7058966,2277.8351798057556,1214,50.62429915,1190,0.8908862546086311,2486272,-0.0027757639,4.937871,0.021532057,2486272,0.18310547,147.5
-0.70244676,2279.5565807819366,1215,51.51883828,1166,0.8751019462943077,2488320,-0.0009157391,5.6148148,0.024591288,2488320,0.20317383,148.58
-0.70471036,2281.312907218933,1216,52.63909479,1210,0.8937412053346634,2490368,-0.0032980083,4.9448423,0.028059006,2490368,0.21113281,151.13
-0.7055162,2283.0056462287903,1217,54.80438651,1023,0.8904470875859261,2492416,-0.0018650296,5.485011,0.021791883,2492416,0.19057617,155.8
-0.68867266,2285.0070567131042,1218,56.87116705000001,1045,0.9106901958584785,2494464,-0.0006124778,4.9485703,0.027374497,2494464,0.20717773,158.94
-0.68007684,2286.9662005901337,1219,58.35118185,1048,0.8998468443751335,2496512,-0.002229601,6.0481653,0.01759427,2496512,0.17158203,160.17
-0.6862366,2288.9204647541046,1220,61.91891535,1146,0.8811952173709869,2498560,-0.0020660507,4.816788,0.019018495,2498560,0.18164062,168.64
-0.6939104,2290.7080221176147,1221,64.27783439000001,1045,0.9020658954977989,2500608,-0.002310864,6.537248,0.03771461,2500608,0.21728516,173.46
-0.70764863,2292.6685626506805,1222,63.73459290999999,1022,0.919872410595417,2502656,-0.0022110813,4.2666564,0.02331924,2502656,0.19057617,172.89
-0.70319426,2294.6714613437653,1223,65.46411020999999,963,0.9466870725154877,2504704,0.006059221,2.148724,0.040412024,2504704,0.22919922,176.43
-0.70016634,2296.7966814041138,1224,67.56256671,1112,0.8951048851013184,2506752,-0.0021707758,3.5620136,0.026949659,2506752,0.2144043,181.23
-0.69975746,2298.6377880573273,1225,68.49782677,1164,0.9159513860940933,2508800,-0.0011592337,4.885828,0.034894835,2508800,0.21313477,181.85
-0.6986431,2300.4055202007294,1226,65.1705562,1164,0.8695016503334045,2510848,0.0054036514,4.710275,0.025587592,2510848,0.20634766,177.03
-0.6913955,2302.164378643036,1227,64.00694931,1173,0.9157995507121086,2512896,-0.011538652,2.9049976,0.03578507,2512896,0.22670898,174.45
-0.68820584,2303.9097504615784,1228,65.15251186000002,1177,0.8634182512760162,2514944,-0.0024314485,7.4838533,0.027780583,2514944,0.19389649,176.94
-0.6874723,2305.6496798992157,1229,66.23125209000001,1203,0.8886489570140839,2516992,0.0007827121,7.370768,0.025821527,2516992,0.20512696,176.96
-0.6920893,2307.3520681858063,1230,66.64782257,1180,0.92840725928545,2519040,-0.008033464,3.9470687,0.025166342,2519040,0.21000977,177.79
-0.6989337,2309.0878369808197,1231,69.12563154,1130,0.860731691122055,2521088,-0.00929242,7.493805,0.023347031,2521088,0.21147461,182.23
-0.6888944,2310.908462047577,1232,72.38343728,1122,0.8675007820129395,2523136,-0.006151145,8.4053335,0.05426403,2523136,0.23481445,188.3
-0.6921736,2312.7337663173676,1233,74.61588803000001,1078,0.9168754443526268,2525184,-0.0030596252,5.477771,0.03795321,2525184,0.2288086,192.35
-0.69765806,2314.6327221393585,1234,76.52902409000001,1158,0.9156595766544342,2527232,-0.007415789,3.171923,0.03949699,2527232,0.22958985,196.63
-0.69836473,2316.4013397693634,1235,75.30095148,997,0.9561802297830582,2529280,0.003623444,1.4758862,0.02631348,2529280,0.22319336,194.62
-0.70057726,2318.455224275589,1236,75.30095148,772,0.02258014678955078,2531328,0.0077516884,5.237257,0.019941162,2531328,0.18208008,194.62
-0.71257746,2321.106910943985,1237,75.30095148,1098,-0.13177227973937988,2533376,0.0096920775,3.3504257,0.023473043,2533376,0.1977539,194.62
-0.72031003,2322.972312450409,1238,75.30095148,952,0.0999416708946228,2535424,0.0075157345,2.2614808,0.022558069,2535424,0.19541016,194.62
-0.71156776,2325.1242299079895,1239,75.30095148,883,0.36879587173461914,2537472,0.0037088203,1.3219821,0.031587306,2537472,0.22485352,194.62
-0.70455146,2327.443099498749,1240,75.30095148,1129,0.5472610890865326,2539520,0.0068256957,0.7648138,0.025294658,2539520,0.21259765,194.62
-0.71595454,2329.2569632530212,1241,75.30095148,1169,0.7221802175045013,2541568,0.0058164736,0.5213159,0.037324406,2541568,0.24013671,194.62
-0.7219409,2331.0083425045013,1242,75.30095148,897,0.8125309646129608,2543616,0.0095355045,0.2806277,0.042186335,2543616,0.24545899,194.62
-0.7211485,2333.290384054184,1243,75.30095148,736,0.8983941003680229,2545664,0.00382889,0.1561269,0.034281664,2545664,0.20205078,194.62
-0.7399329,2336.070180416107,1244,75.30095148,997,0.9279972016811371,2547712,0.0038265754,0.13226071,0.027394399,2547712,0.21459961,194.62
-0.7554449,2338.1327826976776,1245,75.30095148,789,0.9392591714859009,2549760,0.0039226576,0.08654509,0.029149735,2549760,0.21420899,194.62
-0.7606944,2340.729210138321,1246,75.30095148,1008,0.9587948843836784,2551808,0.0038958616,0.08083264,0.024698785,2551808,0.22001953,194.62
-0.76936626,2342.7597308158875,1247,75.30095148,1048,0.954336617141962,2553856,0.007211293,0.080115505,0.037055667,2553856,0.24873047,194.62
-0.7822645,2344.7134506702423,1248,75.30095148,860,0.9779874216765165,2555904,0.0055885846,0.03968254,0.026525235,2555904,0.20961913,194.62
-0.79305017,2347.09317278862,1249,75.30095148,1084,0.9772501159459352,2557952,-0.00027805223,0.033328973,0.029200122,2557952,0.21982422,194.62
-0.80619717,2348.983388900757,1250,75.30095148,1046,0.9745888728648424,2560000,0.002983249,0.03366304,0.025683338,2560000,0.21845703,194.62
-0.81525946,2350.948432445526,1251,75.30095148,1015,0.9745797347277403,2562048,-0.00061464723,0.0376146,0.03462893,2562048,0.25424805,194.62
-0.81402576,2352.9661288261414,1252,75.30095148,1076,0.9783870745450258,2564096,0.00069069176,0.02890591,0.034445297,2564096,0.2553711,194.62
-0.8098343,2354.8692026138306,1253,75.30095148,1009,0.9796466082334518,2566144,0.00051448954,0.022057695,0.024755396,2566144,0.21254882,194.62
-0.8121818,2356.8994901180267,1254,75.30095148,1040,0.9819544311612844,2568192,-0.0015427942,0.021044478,0.028315317,2568192,0.21279296,194.62
-0.8198124,2358.869574546814,1255,75.30095148,999,0.9862473718822002,2570240,0.005378198,0.018371837,0.025795013,2570240,0.21054688,194.62
-0.8120347,2360.920061349869,1256,75.30095148,722,0.9862064477056265,2572288,0.0017194733,0.015616631,0.025625527,2572288,0.21381836,194.62
-0.792213,2363.7565307617188,1257,75.30095148,555,0.991347917355597,2574336,-0.0003947026,0.014013251,0.029935285,2574336,0.2399414,194.62
-0.7852626,2367.443458557129,1258,75.30095148,589,0.9886067928746343,2576384,0.0020787767,0.016230782,0.02421804,2576384,0.20830078,194.62
-0.78828275,2370.916538953781,1259,75.30095148,809,0.9818111956119537,2578432,0.004089243,0.032400526,0.025023382,2578432,0.20673828,194.62
-0.7976999,2373.4461164474487,1260,75.30095148,985,0.992031984962523,2580480,0.0019634138,0.013378024,0.02586179,2580480,0.21601562,194.62
-0.7938303,2375.52499628067,1261,75.30095148,1107,0.9884130842983723,2582528,-7.272764e-05,0.020109583,0.023184191,2582528,0.21259765,194.62
-0.79785997,2377.375961303711,1262,75.30095148,1109,0.991790035739541,2584576,-0.0003472733,0.017785996,0.025609642,2584576,0.20185547,194.62
-0.8136398,2379.2233419418335,1263,75.30095148,1115,0.9901617774739861,2586624,-0.0016642114,0.019765776,0.025717502,2586624,0.21582031,194.62
-0.82380694,2381.0595071315765,1264,75.30095148,1066,0.9903869638219476,2588672,0.00035884004,0.021915894,0.020794574,2588672,0.19506836,194.62
-0.824989,2382.981228351593,1265,75.30095148,1089,0.9920347929000854,2590720,0.003970092,0.018558335,0.04020141,2590720,0.23720703,194.62
-0.81900567,2384.8613834381104,1266,75.30095148,1141,0.9907198352739215,2592768,0.0011118364,0.01852715,0.022899602,2592768,0.19350585,194.62
-0.81818247,2386.6569497585297,1267,75.30095148,1094,0.9917919207364321,2594816,0.0024810438,0.019415352,0.02392839,2594816,0.20258789,194.62
-0.81369144,2388.529049873352,1268,75.30095148,1104,0.9927918072789907,2596864,-0.0034092735,0.022678183,0.025182704,2596864,0.21611328,194.62
-0.81131077,2390.383125782013,1269,324.32920318,1043,0.8092648833990097,2598912,-0.005033629,8.1777935,0.04788331,2598912,0.20009765,878.76
-0.8107917,2392.346779823303,1270,321.98576865,1152,0.8428996354341507,2600960,-0.0031493022,7.6092515,0.042867478,2600960,0.20947266,875.35
-0.80690163,2394.124103784561,1271,321.4869048,1168,0.8991818800568581,2603008,-0.008779011,6.600831,0.11951288,2603008,0.22485352,873.87
-0.7966943,2395.8779487609863,1272,320.85109305000003,1121,0.9199055805802345,2605056,-0.0012783718,5.5646667,0.030735493,2605056,0.20771484,874.59
